TIMESTAMP,EP,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-22 01:14:03.658920,205,1,0,{},RTTTTT
2023-08-22 01:14:04.659376,206,1,0,{},RTTTTT
2023-08-22 01:14:05.658473,207,1,0,{},RTTTTT
2023-08-22 01:14:06.658494,208,1,0,{},RTTTTT
2023-08-22 01:14:07.658612,209,1,0,{},RTTTTT
2023-08-22 01:14:08.658449,210,1,0,{},RTTTTT
2023-08-22 01:14:09.658482,211,1,0,{},RTTTTT
2023-08-22 01:14:10.658983,212,1,0,{},RTTTTT
2023-08-22 01:14:11.658646,213,1,0,{},RTTTTT
2023-08-22 01:14:12.659418,214,1,0,{},RTTTTT
2023-08-22 01:14:13.659365,215,2,1,{},CRTTTT
2023-08-22 01:14:14.659467,216,1,0,{},RTTTTT
2023-08-22 01:14:15.658539,217,1,0,{},RTTTTT
2023-08-22 01:14:16.658368,218,1,0,{},RTTTTT
2023-08-22 01:14:17.659181,219,1,0,{},RTTTTT
2023-08-22 01:14:18.657767,220,1,0,{},RTTTTT
2023-08-22 01:14:19.657734,221,1,0,{},RTTTTT
2023-08-22 01:14:20.657999,222,1,0,{},RTTTTT
2023-08-22 01:14:21.658712,223,1,0,{},RTTTTT
2023-08-22 01:14:22.658409,224,1,0,{},RTTTTT
2023-08-22 01:14:23.659053,225,1,0,{},RTTTTT
2023-08-22 01:14:24.657687,226,2,1,{},CRTTTT
2023-08-22 01:14:25.658615,227,2,1,{},CRTTTT
2023-08-22 01:14:26.658249,228,1,0,{},RTTTTT
2023-08-22 01:14:27.658035,229,1,0,{},RTTTTT
2023-08-22 01:14:28.657851,230,1,0,{},HRTTTT
2023-08-22 01:14:29.657877,231,1,0,{},RTTTTT
2023-08-22 01:14:30.658385,232,1,0,{},RTTTTT
2023-08-22 01:14:31.659247,233,1,0,{},RTTTTT
2023-08-22 01:14:32.658620,234,1,0,{},RTTTTT
2023-08-22 01:14:33.658871,235,1,0,{},HRTTTT
2023-08-22 01:14:34.658144,236,1,0,{},RTTTTT
2023-08-22 01:14:35.657985,237,1,0,{},RTTTTT
2023-08-22 01:14:36.660717,238,1,0,{},RTTTTT
2023-08-22 01:14:37.659057,239,2,1,{},CRTTTT
2023-08-22 01:14:38.658677,240,1,0,{},RTTTTT
2023-08-22 01:14:39.659469,241,1,0,{},HRTTTT
2023-08-22 01:14:40.658850,242,1,0,{},RTTTTT
2023-08-22 01:14:41.659001,243,1,0,{},RTTTTT
2023-08-22 01:14:42.659068,244,1,0,{},RTTTTT
2023-08-22 01:14:43.658836,245,1,0,{},RTTTTT
2023-08-22 01:14:44.659936,246,1,0,{},RTTTTT
2023-08-22 01:14:45.658563,247,1,0,{},HRTTTT
2023-08-22 01:14:46.659799,248,1,0,{},RTTTTT
2023-08-22 01:14:47.660192,249,2,1,{},CRTTTT
2023-08-22 01:14:48.658441,250,1,0,{},RTTTTT
2023-08-22 01:14:49.659153,251,1,0,{},RTTTTT
2023-08-22 01:14:50.660590,252,1,0,{},RTTTTT
2023-08-22 01:14:51.659611,253,1,0,{},RTTTTT
2023-08-22 01:14:52.659687,254,1,0,{},RTTTTT
2023-08-22 01:14:53.659299,255,1,0,{},RTTTTT
2023-08-22 01:14:54.659478,256,1,0,{},RTTTTT
2023-08-22 01:14:55.659542,257,1,0,{},RTTTTT
2023-08-22 01:14:56.659289,258,1,0,{},RTTTTT
2023-08-22 01:14:57.659601,259,1,0,{},RTTTTT
2023-08-22 01:14:58.659560,260,1,0,{},RTTTTT
2023-08-22 01:14:59.658567,261,1,0,{},RTTTTT
2023-08-22 01:15:00.658917,262,1,0,{},RTTTTT
2023-08-22 01:15:01.658583,263,1,0,{},RTTTTT
2023-08-22 01:15:02.660054,264,2,1,{},CRTTTT
2023-08-22 01:15:03.659376,265,1,0,{},RTTTTT
2023-08-22 01:15:04.659208,266,1,0,{},RTTTTT
2023-08-22 01:15:05.658825,267,1,0,{},RTTTTT
2023-08-22 01:15:06.659812,268,1,0,{},RTTTTT
2023-08-22 01:15:07.659378,269,1,0,{},RTTTTT
2023-08-22 01:15:08.659535,270,1,0,{},RTTTTT
2023-08-22 01:15:09.659168,271,1,0,{},RTTTTT
2023-08-22 01:15:10.659527,272,1,0,{},RTTTTT
2023-08-22 01:15:11.660086,273,1,0,{},RTTTTT
2023-08-22 01:15:12.659801,274,1,0,{},RTTTTT
2023-08-22 01:15:13.658669,275,1,0,{},RTTTTT
2023-08-22 01:15:14.658430,276,1,0,{},RTTTTT
2023-08-22 01:15:15.659827,277,1,0,{},RTTTTT
2023-08-22 01:15:16.658598,278,1,0,{},RTTTTT
2023-08-22 01:15:17.658438,279,1,0,{},RTTTTT
2023-08-22 01:15:18.659853,280,1,0,{},RTTTTT
2023-08-22 01:15:19.658867,281,1,0,{},RTTTTT
2023-08-22 01:15:20.658647,282,1,0,{},RTTTTT
2023-08-22 01:15:21.658211,283,1,0,{},RTTTTT
2023-08-22 01:15:22.658627,284,1,0,{},RTTTTT
2023-08-22 01:15:23.657899,285,1,0,{},RTTTTT
2023-08-22 01:15:24.657979,286,1,0,{},RTTTTT
2023-08-22 01:15:25.657882,287,1,0,{},RTTTTT
2023-08-22 01:15:26.658216,288,1,0,{},RTTTTT
2023-08-22 01:15:27.657735,289,1,0,{},RTTTTT
