TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-08-09 15:30:08],116,2,1,SLTS:CRTTTT
[2023-08-09 15:30:09],117,4,3,SLTS:CCCRTT
[2023-08-09 15:30:10],118,6,6,SLTS:CCCCCC
[2023-08-09 15:30:11],119,3,2,SLTS:CCRTTT
[2023-08-09 15:30:12],120,6,5,SLTS:CCCCCR
[2023-08-09 15:30:13],121,6,6,SLTS:CCCCCC
[2023-08-09 15:30:14],122,4,3,SLTS:CCCRTT
[2023-08-09 15:30:15],123,1,0,SLTS:RTTTTT
[2023-08-09 15:30:16],124,5,4,SLTS:CCCCRT
[2023-08-09 15:30:17],125,5,4,SLTS:CCCCRT
[2023-08-09 15:30:18],126,3,3,SLTS:HHHCCC
[2023-08-09 15:30:19],127,3,2,SLTS:CCRTTT
[2023-08-09 15:30:20],128,3,2,SLTS:CCRTTT
[2023-08-09 15:30:21],129,5,5,SLTS:CCCCHC
[2023-08-09 15:30:22],130,5,5,SLTS:CCCCHC
[2023-08-09 15:30:23],131,3,2,SLTS:CCRTTT
[2023-08-09 15:30:24],132,1,0,SLTS:RTTTTT
[2023-08-09 15:30:25],133,3,2,SLTS:CCRTTT
[2023-08-09 15:30:26],134,6,5,SLTS:CCCCCR
[2023-08-09 15:30:27],135,3,3,SLTS:CHHCCE
