TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 13:24:12],85,1,0,SLTS:HHHHHR
[2023-07-31 13:24:13],86,1,0,SLTS:RTTTTT
[2023-07-31 13:24:14],87,1,0,SLTS:RTTTTT
[2023-07-31 13:24:15],88,1,0,SLTS:RTTTTT
[2023-07-31 13:24:16],89,1,0,SLTS:HHRTTT
[2023-07-31 13:24:17],90,1,0,SLTS:RTTTTT
[2023-07-31 13:24:18],91,1,0,SLTS:RTTTTT
[2023-07-31 13:24:19],92,1,0,SLTS:RTTTTT
[2023-07-31 13:24:20],93,1,0,SLTS:RTTTTT
[2023-07-31 13:24:21],94,1,0,SLTS:RTTTTT
[2023-07-31 13:24:22],95,1,0,SLTS:RTTTTT
[2023-07-31 13:24:23],96,1,0,SLTS:RTTTTT
[2023-07-31 13:24:24],97,1,0,SLTS:RTTTTT
[2023-07-31 13:24:25],98,1,0,SLTS:RTTTTT
[2023-07-31 13:24:26],99,1,0,SLTS:RTTTTT
[2023-07-31 13:24:27],100,1,0,SLTS:RTTTTT
[2023-07-31 13:24:28],101,1,0,SLTS:RTTTTT
[2023-07-31 13:24:29],102,1,0,SLTS:RTTTTT
[2023-07-31 13:24:30],103,2,1,SLTS:CRTTTT
[2023-07-31 13:24:31],104,1,0,SLTS:RTTTTT
[2023-07-31 13:24:32],105,1,0,SLTS:RTTTTT
[2023-07-31 13:24:33],106,1,0,SLTS:RTTTTT
[2023-07-31 13:24:34],107,1,0,SLTS:RTTTTT
[2023-07-31 13:24:35],108,1,0,SLTS:RTTTTT
[2023-07-31 13:24:36],109,1,0,SLTS:RTTTTT
[2023-07-31 13:24:37],110,1,0,SLTS:RTTTTT
[2023-07-31 13:24:38],111,1,0,SLTS:RTTTTT
[2023-07-31 13:24:39],112,1,0,SLTS:RTTTTT
[2023-07-31 13:24:40],113,1,0,SLTS:RTTTTT
[2023-07-31 13:24:41],114,2,1,SLTS:CRTTTT
[2023-07-31 13:24:42],115,1,0,SLTS:RTTTTT
[2023-07-31 13:24:43],116,1,0,SLTS:RTTTTT
[2023-07-31 13:24:44],117,1,0,SLTS:RTTTTT
[2023-07-31 13:24:45],118,1,0,SLTS:RTTTTT
[2023-07-31 13:24:46],119,1,0,SLTS:RTTTTT
[2023-07-31 13:24:47],120,1,0,SLTS:RTTTTT
[2023-07-31 13:24:48],121,1,0,SLTS:RTTTTT
[2023-07-31 13:24:49],122,1,0,SLTS:RTTTTT
[2023-07-31 13:24:50],123,1,0,SLTS:RTTTTT
[2023-07-31 13:24:51],124,1,0,SLTS:HRTTTT
[2023-07-31 13:24:52],125,1,0,SLTS:RTTTTT
[2023-07-31 13:24:53],126,1,0,SLTS:RTTTTT
[2023-07-31 13:24:54],127,1,0,SLTS:RTTTTT
[2023-07-31 13:24:55],128,1,0,SLTS:RTTTTT
[2023-07-31 13:24:56],129,1,0,SLTS:RTTTTT
[2023-07-31 13:24:57],130,1,0,SLTS:RTTTTT
[2023-07-31 13:24:58],131,1,0,SLTS:HHRTTT
