TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 13:32:13],75,2,1,SLTS:CRTTTT
[2023-07-31 13:32:14],76,1,0,SLTS:RTTTTT
[2023-07-31 13:32:15],77,1,0,SLTS:RTTTTT
[2023-07-31 13:32:16],78,1,0,SLTS:RTTTTT
[2023-07-31 13:32:17],79,1,0,SLTS:HRTTTT
[2023-07-31 13:32:18],80,1,0,SLTS:RTTTTT
[2023-07-31 13:32:19],81,1,0,SLTS:RTTTTT
[2023-07-31 13:32:20],82,1,0,SLTS:RTTTTT
[2023-07-31 13:32:21],83,1,0,SLTS:RTTTTT
[2023-07-31 13:32:22],84,1,0,SLTS:RTTTTT
[2023-07-31 13:32:23],85,1,0,SLTS:RTTTTT
[2023-07-31 13:32:24],86,1,0,SLTS:RTTTTT
[2023-07-31 13:32:25],87,1,0,SLTS:RTTTTT
[2023-07-31 13:32:26],88,1,0,SLTS:RTTTTT
[2023-07-31 13:32:27],89,1,0,SLTS:RTTTTT
[2023-07-31 13:32:28],90,1,0,SLTS:HRTTTT
[2023-07-31 13:32:29],91,1,0,SLTS:RTTTTT
[2023-07-31 13:32:30],92,1,0,SLTS:RTTTTT
[2023-07-31 13:32:31],93,1,0,SLTS:RTTTTT
[2023-07-31 13:32:32],94,2,1,SLTS:CHRTTT
[2023-07-31 13:32:33],95,1,0,SLTS:RTTTTT
[2023-07-31 13:32:34],96,1,0,SLTS:RTTTTT
[2023-07-31 13:32:35],97,1,0,SLTS:RTTTTT
[2023-07-31 13:32:36],98,2,1,SLTS:CRTTTT
[2023-07-31 13:32:37],99,1,0,SLTS:RTTTTT
[2023-07-31 13:32:38],100,1,0,SLTS:RTTTTT
[2023-07-31 13:32:39],101,2,1,SLTS:CRTTTT
[2023-07-31 13:32:40],102,1,0,SLTS:RTTTTT
[2023-07-31 13:32:41],103,1,0,SLTS:RTTTTT
[2023-07-31 13:32:42],104,1,0,SLTS:RTTTTT
[2023-07-31 13:32:43],105,1,0,SLTS:RTTTTT
[2023-07-31 13:32:44],106,1,0,SLTS:RTTTTT
[2023-07-31 13:32:45],107,2,1,SLTS:CHHRTT
[2023-07-31 13:32:46],108,1,0,SLTS:RTTTTT
[2023-07-31 13:32:47],109,1,0,SLTS:RTTTTT
[2023-07-31 13:32:48],110,2,1,SLTS:CHRTTT
[2023-07-31 13:32:49],111,1,0,SLTS:RTTTTT
[2023-07-31 13:32:50],112,1,0,SLTS:RTTTTT
[2023-07-31 13:32:51],113,1,0,SLTS:HRTTTT
[2023-07-31 13:32:52],114,2,1,SLTS:CRTTTT
[2023-07-31 13:32:53],115,1,0,SLTS:RTTTTT
[2023-07-31 13:32:54],116,1,0,SLTS:RTTTTT
[2023-07-31 13:32:55],117,1,0,SLTS:RTTTTT
[2023-07-31 13:32:56],118,1,0,SLTS:RTTTTT
[2023-07-31 13:32:57],119,1,0,SLTS:RTTTTT
[2023-07-31 13:32:58],120,1,0,SLTS:RTTTTT
[2023-07-31 13:32:59],121,1,0,SLTS:RTTTTT
[2023-07-31 13:33:00],122,1,0,SLTS:RTTTTT
[2023-07-31 13:33:01],123,2,1,SLTS:CRTTTT
[2023-07-31 13:33:02],124,1,0,SLTS:RTTTTT
[2023-07-31 13:33:03],125,1,0,SLTS:RTTTTT
[2023-07-31 13:33:04],126,1,0,SLTS:RTTTTT
[2023-07-31 13:33:05],127,1,0,SLTS:RTTTTT
[2023-07-31 13:33:06],128,3,2,SLTS:CCHRTT
[2023-07-31 13:33:07],129,1,0,SLTS:HRTTTT
