TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 15:51:50],85,3,3,SLTS:HCHHCC
[2023-07-31 15:51:51],86,1,0,SLTS:RTTTTT
[2023-07-31 15:51:52],87,1,0,SLTS:RTTTTT
[2023-07-31 15:51:53],88,1,0,SLTS:RTTTTT
[2023-07-31 15:51:54],89,2,1,SLTS:HCHRTT
[2023-07-31 15:51:55],90,1,0,SLTS:RTTTTT
[2023-07-31 15:51:56],91,1,0,SLTS:RTTTTT
[2023-07-31 15:51:57],92,2,1,SLTS:CRTTTT
[2023-07-31 15:51:58],93,1,0,SLTS:RTTTTT
[2023-07-31 15:51:59],94,1,0,SLTS:RTTTTT
[2023-07-31 15:52:00],95,5,5,SLTS:HCCCCC
[2023-07-31 15:52:01],96,1,0,SLTS:RTTTTT
[2023-07-31 15:52:02],97,5,5,SLTS:CHCCCC
[2023-07-31 15:52:03],98,2,1,SLTS:CRTTTT
[2023-07-31 15:52:04],99,4,3,SLTS:CCHHCR
[2023-07-31 15:52:05],100,1,0,SLTS:RTTTTT
[2023-07-31 15:52:06],101,1,0,SLTS:HRTTTT
[2023-07-31 15:52:07],102,1,0,SLTS:RTTTTT
[2023-07-31 15:52:08],103,2,1,SLTS:HHCRTT
[2023-07-31 15:52:09],104,1,0,SLTS:RTTTTT
[2023-07-31 15:52:10],105,1,0,SLTS:RTTTTT
[2023-07-31 15:52:11],106,1,0,SLTS:RTTTTT
[2023-07-31 15:52:12],107,1,0,SLTS:RTTTTT
[2023-07-31 15:52:13],108,3,2,SLTS:CCRTTT
[2023-07-31 15:52:14],109,1,0,SLTS:HRTTTT
[2023-07-31 15:52:15],110,1,0,SLTS:HRTTTT
[2023-07-31 15:52:16],111,4,3,SLTS:CCCRTT
[2023-07-31 15:52:17],112,1,0,SLTS:HHRTTT
[2023-07-31 15:52:18],113,1,0,SLTS:RTTTTT
[2023-07-31 15:52:19],114,1,0,SLTS:RTTTTT
[2023-07-31 15:52:20],115,1,0,SLTS:RTTTTT
[2023-07-31 15:52:21],116,1,0,SLTS:RTTTTT
[2023-07-31 15:52:22],117,5,5,SLTS:HCCCCC
[2023-07-31 15:52:23],118,1,0,SLTS:RTTTTT
[2023-07-31 15:52:24],119,2,1,SLTS:HCRTTT
[2023-07-31 15:52:25],120,1,0,SLTS:RTTTTT
[2023-07-31 15:52:26],121,3,3,SLTS:CCCHHE
[2023-07-31 15:52:27],122,1,0,SLTS:RTTTTT
[2023-07-31 15:52:28],123,1,0,SLTS:RTTTTT
[2023-07-31 15:52:29],124,1,0,SLTS:RTTTTT
[2023-07-31 15:52:30],125,1,0,SLTS:RTTTTT
[2023-07-31 15:52:31],126,1,0,SLTS:RTTTTT
[2023-07-31 15:52:32],127,1,0,SLTS:RTTTTT
[2023-07-31 15:52:33],128,1,0,SLTS:RTTTTT
[2023-07-31 15:52:34],129,6,6,SLTS:CCCCCC
[2023-07-31 15:52:35],130,1,0,SLTS:RTTTTT
[2023-07-31 15:52:36],131,1,0,SLTS:RTTTTT
[2023-07-31 15:52:37],132,1,0,SLTS:RTTTTT
