TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,BV_COUNT,BV_SUCCESS_FLAG,ERRORS,SLOTS
[2023-08-08 14:36:44],67,1,0,1,-1,{},RTTTTT
[2023-08-08 14:36:45],68,3,3,3,0,{},CMCMCM
[2023-08-08 14:36:46],69,3,3,3,0,{},HCMCMC
[2023-08-08 14:36:47],70,4,3,3,1,{},CMCMCM
[2023-08-08 14:36:48],71,3,3,3,0,{},CMCMCM
[2023-08-08 14:36:49],72,2,1,4,-1,{},HCMRTT
[2023-08-08 14:36:50],73,1,0,4,-1,{},RTTTTT
[2023-08-08 14:36:51],74,1,0,0,-1,{},RTTTTT
[2023-08-08 14:36:52],75,2,2,2,-1,{},CMCMHE
[2023-08-08 14:36:53],76,1,0,2,-1,{},RTTTTT
[2023-08-08 14:36:54],77,1,0,0,-1,{},RTTTTT
[2023-08-08 14:36:55],78,3,3,3,0,{},HCMCMC
[2023-08-08 14:36:56],79,2,1,4,-1,{},CMRTTT
[2023-08-08 14:36:57],80,2,1,1,-1,{},CMRTTT
[2023-08-08 14:36:58],81,2,1,2,-1,{},CMRTTT
[2023-08-08 14:36:59],82,1,0,2,-1,{},RTTTTT
[2023-08-08 14:37:00],83,2,1,1,-1,{},CMRTTT
[2023-08-08 14:37:01],84,1,0,1,-1,{},RTTTTT
[2023-08-08 14:37:02],85,1,1,2,-1,{},HHHHCM
[2023-08-08 14:37:03],86,3,2,4,-1,{},CMCMRT
[2023-08-08 14:37:04],87,2,1,1,-1,{},CMRTTT
[2023-08-08 14:37:05],88,3,2,3,-1,{},CMCMRT
[2023-08-08 14:37:06],89,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:07],90,2,1,1,-1,{},CMHRTT
[2023-08-08 14:37:08],91,3,3,4,0,{},CMCMCM
[2023-08-08 14:37:09],92,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:10],93,2,1,1,-1,{},CMRTTT
[2023-08-08 14:37:11],94,3,2,3,-1,{},CMCMRT
[2023-08-08 14:37:12],95,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:13],96,2,2,2,-1,{},CMHCME
[2023-08-08 14:37:14],97,1,0,2,-1,{},RTTTTT
[2023-08-08 14:37:15],98,3,3,3,0,{},HCMCMC
[2023-08-08 14:37:16],99,3,2,5,-1,{},CMCMRT
[2023-08-08 14:37:17],100,1,0,5,-1,{},RTTTTT
[2023-08-08 14:37:18],101,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:19],102,2,1,1,-1,{},CMRTTT
[2023-08-08 14:37:20],103,2,1,2,-1,{},CMRTTT
[2023-08-08 14:37:21],104,2,1,1,-1,{},CMRTTT
[2023-08-08 14:37:22],105,3,2,3,-1,{},CMCMRT
[2023-08-08 14:37:23],106,3,2,5,-1,{},HCMCMR
[2023-08-08 14:37:24],107,2,1,1,-1,{},CMRTTT
[2023-08-08 14:37:25],108,2,2,3,0,{},CMHCME
[2023-08-08 14:37:26],109,2,1,4,-1,{},CMRTTT
[2023-08-08 14:37:27],110,2,1,1,-1,{},CMHHRT
[2023-08-08 14:37:28],111,1,0,1,-1,{},RTTTTT
[2023-08-08 14:37:29],112,1,0,1,-1,{},RTTTTT
[2023-08-08 14:37:30],113,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:31],114,2,2,2,-1,{},CMCMHE
[2023-08-08 14:37:32],115,1,0,2,-1,{},RTTTTT
[2023-08-08 14:37:33],116,3,3,3,0,{},CMHCMC
[2023-08-08 14:37:34],117,3,2,5,-1,{},CMCMRT
[2023-08-08 14:37:35],118,1,0,5,-1,{},RTTTTT
[2023-08-08 14:37:36],119,4,3,3,1,{},CMCMHC
[2023-08-08 14:37:37],120,6,5,3,-1,{},CCCCCR
[2023-08-08 14:37:38],121,1,0,3,-1,{},RTTTTT
[2023-08-08 14:37:39],122,2,1,1,-1,{},CMHRTT
[2023-08-08 14:37:40],123,2,1,2,-1,{},CMRTTT
[2023-08-08 14:37:41],124,2,1,3,-1,{},CMRTTT
[2023-08-08 14:37:42],125,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:43],126,1,0,0,-1,{},HRTTTT
[2023-08-08 14:37:44],127,2,1,1,-1,{},CMRTTT
[2023-08-08 14:37:45],128,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:46],129,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:47],130,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:48],131,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:49],132,2,1,1,-1,{},CMHRTT
[2023-08-08 14:37:50],133,3,3,4,0,{},CMCMHC
[2023-08-08 14:37:51],134,1,0,0,-1,{},RTTTTT
[2023-08-08 14:37:52],135,2,1,1,-1,{},CMRTTT
[2023-08-08 14:37:53],136,2,2,3,0,{},CMHHCM
