TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-08-09 16:17:17],110,2,1,SLTS:HCRTTT
[2023-08-09 16:17:18],111,1,0,SLTS:RTTTTT
[2023-08-09 16:17:19],112,3,2,SLTS:CCRTTT
[2023-08-09 16:17:20],113,2,1,SLTS:CRTTTT
[2023-08-09 16:17:21],114,1,0,SLTS:RTTTTT
[2023-08-09 16:17:22],115,1,0,SLTS:RTTTTT
[2023-08-09 16:17:23],116,1,0,SLTS:RTTTTT
[2023-08-09 16:17:24],117,5,4,SLTS:CCCCRT
[2023-08-09 16:17:25],118,1,0,SLTS:RTTTTT
[2023-08-09 16:17:26],119,1,0,SLTS:RTTTTT
[2023-08-09 16:17:27],120,2,1,SLTS:CRTTTT
[2023-08-09 16:17:28],121,1,0,SLTS:RTTTTT
[2023-08-09 16:17:29],122,1,0,SLTS:RTTTTT
[2023-08-09 16:17:30],123,3,2,SLTS:CCRTTT
[2023-08-09 16:17:31],124,1,0,SLTS:RTTTTT
[2023-08-09 16:17:32],125,1,0,SLTS:RTTTTT
[2023-08-09 16:17:33],126,1,0,SLTS:RTTTTT
[2023-08-09 16:17:34],127,1,0,SLTS:RTTTTT
[2023-08-09 16:17:35],128,1,0,SLTS:RTTTTT
[2023-08-09 16:17:36],129,4,3,SLTS:CCCRTT
