TIMESTAMP,EP,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-22 02:32:55.519545,509,1,0,{},RTTTTT
2023-08-22 02:32:56.521347,510,1,0,{},RTTTTT
2023-08-22 02:32:57.519850,511,1,0,{},RTTTTT
2023-08-22 02:32:58.519493,512,1,0,{},RTTTTT
2023-08-22 02:32:59.519758,513,1,0,{},RTTTTT
2023-08-22 02:33:00.521042,514,1,0,{},RTTTTT
2023-08-22 02:33:01.519556,515,1,0,{},RTTTTT
2023-08-22 02:33:02.519851,516,1,0,{},RTTTTT
2023-08-22 02:33:03.523202,517,2,1,{},CRTTTT
2023-08-22 02:33:04.520595,518,1,0,{},RTTTTT
2023-08-22 02:33:05.520146,519,1,0,{},RTTTTT
2023-08-22 02:33:06.519693,520,1,0,{},RTTTTT
2023-08-22 02:33:07.519980,521,1,0,{},RTTTTT
2023-08-22 02:33:08.523018,522,1,0,{},RTTTTT
2023-08-22 02:33:09.520901,523,1,0,{},RTTTTT
2023-08-22 02:33:10.520832,524,1,0,{},HRTTTT
2023-08-22 02:33:11.519493,525,1,0,{},RTTTTT
2023-08-22 02:33:12.520709,526,1,0,{},RTTTTT
2023-08-22 02:33:13.523696,527,1,0,{},RTTTTT
2023-08-22 02:33:14.520727,528,1,0,{},RTTTTT
2023-08-22 02:33:15.519629,529,1,0,{},RTTTTT
2023-08-22 02:33:16.520260,530,1,0,{},RTTTTT
2023-08-22 02:33:17.520176,531,1,0,{},RTTTTT
2023-08-22 02:33:18.521999,532,1,0,{},RTTTTT
2023-08-22 02:33:19.520738,533,1,0,{},RTTTTT
2023-08-22 02:33:20.520660,534,1,0,{},RTTTTT
2023-08-22 02:33:21.520693,535,1,0,{},RTTTTT
2023-08-22 02:33:22.520453,536,1,0,{},RTTTTT
2023-08-22 02:33:23.523432,537,1,0,{},HRTTTT
2023-08-22 02:33:24.522080,538,1,0,{},RTTTTT
2023-08-22 02:33:25.521390,539,1,0,{},RTTTTT
2023-08-22 02:33:26.520541,540,1,0,{},HRTTTT
2023-08-22 02:33:27.519883,541,2,1,{},CRTTTT
2023-08-22 02:33:28.520325,542,1,0,{},RTTTTT
2023-08-22 02:33:29.519996,543,1,0,{},RTTTTT
2023-08-22 02:33:30.519924,544,1,0,{},RTTTTT
2023-08-22 02:33:31.520829,545,1,0,{},RTTTTT
2023-08-22 02:33:32.520823,546,1,0,{},RTTTTT
2023-08-22 02:33:33.523403,547,2,1,{},CRTTTT
2023-08-22 02:33:34.520357,548,1,0,{},RTTTTT
2023-08-22 02:33:35.520144,549,1,0,{},RTTTTT
2023-08-22 02:33:36.520964,550,1,0,{},RTTTTT
2023-08-22 02:33:37.520088,551,3,2,{},CCRTTT
2023-08-22 02:33:38.524317,552,2,1,{},CRTTTT
2023-08-22 02:33:39.519918,553,2,1,{},CRTTTT
2023-08-22 02:33:40.520957,554,1,0,{},RTTTTT
2023-08-22 02:33:41.521500,555,1,0,{},RTTTTT
2023-08-22 02:33:42.520609,556,2,1,{},CRTTTT
2023-08-22 02:33:43.523925,557,1,0,{},RTTTTT
2023-08-22 02:33:44.520387,558,2,1,{},CRTTTT
2023-08-22 02:33:45.520328,559,1,0,{},RTTTTT
2023-08-22 02:33:46.520742,560,1,0,{},RTTTTT
2023-08-22 02:33:47.521817,561,1,0,{},RTTTTT
2023-08-22 02:33:48.520123,562,1,0,{},RTTTTT
2023-08-22 02:33:49.520349,563,1,0,{},RTTTTT
2023-08-22 02:33:50.519828,564,1,0,{},RTTTTT
2023-08-22 02:33:51.521768,565,1,0,{},RTTTTT
2023-08-22 02:33:52.521064,566,1,0,{},RTTTTT
2023-08-22 02:33:53.524816,567,2,1,{},CRTTTT
2023-08-22 02:33:54.520641,568,1,0,{},RTTTTT
2023-08-22 02:33:55.520441,569,1,0,{},RTTTTT
2023-08-22 02:33:56.521773,570,2,1,{},CRTTTT
2023-08-22 02:33:57.520937,571,2,1,{},CRTTTT
2023-08-22 02:33:58.523509,572,1,0,{},RTTTTT
2023-08-22 02:33:59.521422,573,1,0,{},RTTTTT
2023-08-22 02:34:00.520995,574,1,0,{},RTTTTT
2023-08-22 02:34:01.520900,575,1,0,{},RTTTTT
2023-08-22 02:34:02.521586,576,1,0,{},RTTTTT
2023-08-22 02:34:03.520227,577,1,0,{},RTTTTT
2023-08-22 02:34:04.520736,578,2,1,{},CRTTTT
2023-08-22 02:34:05.520689,579,1,0,{},RTTTTT
2023-08-22 02:34:06.519822,580,1,0,{},HRTTTT
2023-08-22 02:34:07.522012,581,1,0,{},RTTTTT
2023-08-22 02:34:08.523168,582,1,0,{},RTTTTT
2023-08-22 02:34:09.521508,583,1,0,{},RTTTTT
2023-08-22 02:34:10.520138,584,1,0,{},RTTTTT
2023-08-22 02:34:11.520314,585,1,0,{},RTTTTT
2023-08-22 02:34:12.521711,586,1,0,{},RTTTTT
2023-08-22 02:34:13.521981,587,1,0,{},RTTTTT
2023-08-22 02:34:14.519780,588,2,1,{},CRTTTT
2023-08-22 02:34:15.521337,589,1,0,{},RTTTTT
2023-08-22 02:34:16.519926,590,1,0,{},RTTTTT
2023-08-22 02:34:17.519944,591,1,0,{},RTTTTT
2023-08-22 02:34:18.522174,592,1,0,{},RTTTTT
2023-08-22 02:34:19.520300,593,1,0,{},RTTTTT
2023-08-22 02:34:20.519589,594,3,2,{},CCRTTT
2023-08-22 02:34:21.520323,595,2,1,{},CRTTTT
2023-08-22 02:34:22.519736,596,2,1,{},CRTTTT
2023-08-22 02:34:23.523638,597,2,1,{},CRTTTT
2023-08-22 02:34:24.520179,598,1,0,{},RTTTTT
2023-08-22 02:34:25.520022,599,1,0,{},RTTTTT
