TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 15:46:07],51,1,0,SLTS:RTTTTT
[2023-07-31 15:46:08],52,1,0,SLTS:RTTTTT
[2023-07-31 15:46:09],53,2,1,SLTS:CRTTTT
[2023-07-31 15:46:10],54,1,0,SLTS:RTTTTT
[2023-07-31 15:46:11],55,1,0,SLTS:RTTTTT
[2023-07-31 15:46:12],56,1,0,SLTS:RTTTTT
[2023-07-31 15:46:13],57,1,0,SLTS:RTTTTT
[2023-07-31 15:46:14],58,1,0,SLTS:RTTTTT
[2023-07-31 15:46:15],59,1,0,SLTS:RTTTTT
[2023-07-31 15:46:16],60,1,0,SLTS:RTTTTT
[2023-07-31 15:46:17],61,2,1,SLTS:CRTTTT
[2023-07-31 15:46:18],62,2,1,SLTS:CHHHRT
[2023-07-31 15:46:19],63,2,1,SLTS:CRTTTT
[2023-07-31 15:46:20],64,1,0,SLTS:RTTTTT
[2023-07-31 15:46:21],65,1,0,SLTS:RTTTTT
[2023-07-31 15:46:22],66,1,0,SLTS:RTTTTT
[2023-07-31 15:46:23],67,1,0,SLTS:RTTTTT
[2023-07-31 15:46:24],68,1,0,SLTS:RTTTTT
[2023-07-31 15:46:25],69,1,0,SLTS:RTTTTT
[2023-07-31 15:46:26],70,2,1,SLTS:CRTTTT
[2023-07-31 15:46:27],71,2,1,SLTS:CRTTTT
[2023-07-31 15:46:28],72,1,0,SLTS:RTTTTT
[2023-07-31 15:46:29],73,1,0,SLTS:RTTTTT
[2023-07-31 15:46:30],74,1,0,SLTS:RTTTTT
[2023-07-31 15:46:31],75,1,0,SLTS:RTTTTT
[2023-07-31 15:46:32],76,1,0,SLTS:RTTTTT
[2023-07-31 15:46:33],77,1,0,SLTS:RTTTTT
[2023-07-31 15:46:34],78,1,0,SLTS:RTTTTT
[2023-07-31 15:46:35],79,1,0,SLTS:RTTTTT
[2023-07-31 15:46:36],80,2,2,SLTS:CHHCHE
[2023-07-31 15:46:37],81,1,0,SLTS:RTTTTT
[2023-07-31 15:46:38],82,1,0,SLTS:RTTTTT
[2023-07-31 15:46:39],83,1,0,SLTS:HRTTTT
[2023-07-31 15:46:40],84,1,0,SLTS:RTTTTT
[2023-07-31 15:46:41],85,2,1,SLTS:CRTTTT
[2023-07-31 15:46:42],86,2,1,SLTS:CRTTTT
[2023-07-31 15:46:43],87,3,3,SLTS:CHHHCC
[2023-07-31 15:46:44],88,3,3,SLTS:CCHCHE
[2023-07-31 15:46:45],89,1,0,SLTS:RTTTTT
[2023-07-31 15:46:46],90,1,0,SLTS:RTTTTT
[2023-07-31 15:46:47],91,4,4,SLTS:CCCHHC
[2023-07-31 15:46:48],92,2,1,SLTS:CRTTTT
[2023-07-31 15:46:49],93,1,0,SLTS:RTTTTT
[2023-07-31 15:46:50],94,1,0,SLTS:RTTTTT
[2023-07-31 15:46:51],95,1,0,SLTS:RTTTTT
[2023-07-31 15:46:52],96,1,0,SLTS:RTTTTT
[2023-07-31 15:46:53],97,1,0,SLTS:RTTTTT
[2023-07-31 15:46:54],98,4,4,SLTS:CCHCCE
[2023-07-31 15:46:55],99,1,0,SLTS:RTTTTT
[2023-07-31 15:46:56],100,1,0,SLTS:RTTTTT
[2023-07-31 15:46:57],101,1,0,SLTS:RTTTTT
[2023-07-31 15:46:58],102,2,1,SLTS:CRTTTT
[2023-07-31 15:46:59],103,1,0,SLTS:RTTTTT
[2023-07-31 15:47:00],104,1,0,SLTS:RTTTTT
[2023-07-31 15:47:01],105,1,0,SLTS:RTTTTT
[2023-07-31 15:47:02],106,1,0,SLTS:RTTTTT
[2023-07-31 15:47:03],107,1,0,SLTS:RTTTTT
[2023-07-31 15:47:04],108,1,0,SLTS:RTTTTT
[2023-07-31 15:47:05],109,1,0,SLTS:RTTTTT
[2023-07-31 15:47:06],110,1,0,SLTS:RTTTTT
[2023-07-31 15:47:07],111,3,3,SLTS:CCHHCE
[2023-07-31 15:47:08],112,2,1,SLTS:CRTTTT
[2023-07-31 15:47:09],113,1,0,SLTS:RTTTTT
[2023-07-31 15:47:10],114,1,0,SLTS:RTTTTT
[2023-07-31 15:47:11],115,3,2,SLTS:CCRTTT
[2023-07-31 15:47:12],116,2,1,SLTS:CRTTTT
[2023-07-31 15:47:13],117,1,0,SLTS:RTTTTT
[2023-07-31 15:47:14],118,1,0,SLTS:RTTTTT
[2023-07-31 15:47:15],119,1,0,SLTS:RTTTTT
[2023-07-31 15:47:16],120,1,0,SLTS:RTTTTT
[2023-07-31 15:47:17],121,1,0,SLTS:RTTTTT
[2023-07-31 15:47:18],122,1,0,SLTS:RTTTTT
[2023-07-31 15:47:19],123,1,0,SLTS:RTTTTT
[2023-07-31 15:47:20],124,1,0,SLTS:HRTTTT
[2023-07-31 15:47:21],125,1,0,SLTS:RTTTTT
[2023-07-31 15:47:22],126,1,0,SLTS:RTTTTT
[2023-07-31 15:47:23],127,1,0,SLTS:RTTTTT
[2023-07-31 15:47:24],128,2,1,SLTS:CRTTTT
[2023-07-31 15:47:25],129,2,1,SLTS:CRTTTT
[2023-07-31 15:47:26],130,2,1,SLTS:CRTTTT
[2023-07-31 15:47:27],131,1,0,SLTS:HRTTTT
[2023-07-31 15:47:28],132,1,0,SLTS:RTTTTT
[2023-07-31 15:47:29],133,2,1,SLTS:CRTTTT
[2023-07-31 15:47:30],134,2,1,SLTS:CHRTTT
