TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,BV_COUNT,BV_SUCCESS_FLAG,ERRORS,SLOTS
[2023-07-31 13:12:06],51,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:07],52,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:08],53,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:09],54,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:10],55,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:11],56,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:12],57,1,0,0,-1,{},HRTTTT
[2023-07-31 13:12:13],58,1,1,1,-1,{19:1;25:1;26:1;28:1;29:1;30:1;31:1;32:1;33:1;35:1;36:1;41:1;42:1;43:1;46:1;48:1;51:1;52:1;56:1;57:1;58:1;59:1;61:1;62:1;64:1;68:1;72:1;73:1;74:1;76:1;78:1;81:1;84:1;86:1;92:1;93:1;97:1;98:1;99:1;107:1;108:1;109:1;110:1;112:1;113:1;114:1;115:1;118:1;121:1;123:1;125:1;126:1;127:1;133:1;138:1;139:1;141:1;143:1;147:1;148:1;153:1;154:1;158:1;159:1;164:1;167:1;168:1;170:1;171:1;172:1;177:1;178:1;179:1;182:1;186:1;187:1;188:1;189:1;192:1;194:1;197:1;198:1;199:1;},CMHHHE
[2023-07-31 13:12:14],59,1,0,1,-1,{},RTTTTT
[2023-07-31 13:12:15],60,2,1,1,-1,{16:1;17:1;25:1;27:1;28:1;32:1;36:1;37:1;39:1;40:1;41:1;43:1;44:1;45:1;46:1;47:1;48:1;49:1;50:1;53:1;55:1;56:1;57:1;58:1;61:1;63:1;64:1;67:1;69:1;71:1;73:1;75:1;77:1;79:1;84:1;86:1;88:1;91:1;92:1;93:1;97:1;106:1;107:1;111:1;113:1;114:1;115:1;116:1;117:1;118:1;123:1;124:1;125:1;127:1;128:1;131:1;132:1;133:1;136:1;138:1;139:1;142:1;144:1;146:1;147:1;149:1;150:1;151:1;152:1;153:1;155:1;156:1;157:1;160:1;165:1;166:1;168:1;169:1;170:1;172:1;173:1;176:1;177:1;179:1;180:1;184:1;187:1;189:1;191:1;192:1;195:1;196:1;198:1;},HHHCMR
[2023-07-31 13:12:16],61,2,1,2,-1,{16:1;17:1;18:1;19:1;20:1;27:1;28:1;31:1;34:1;36:1;37:1;42:1;44:1;51:1;57:1;59:1;60:1;62:1;63:1;65:1;68:1;70:1;71:1;73:1;77:1;81:1;83:1;84:1;87:1;95:1;97:1;98:1;100:1;103:1;107:1;110:1;114:1;115:1;122:1;123:1;124:1;126:1;132:1;139:1;140:1;141:1;143:1;144:1;149:1;152:1;156:1;157:1;158:1;159:1;161:1;162:1;164:1;167:1;169:1;171:1;173:1;179:1;180:1;186:1;193:1;194:1;195:1;196:1;199:1;},CMRTTT
[2023-07-31 13:12:17],62,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:18],63,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:19],64,1,0,0,-1,{},HRTTTT
[2023-07-31 13:12:20],65,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:21],66,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:22],67,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:23],68,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:24],69,2,1,1,-1,{112:1;117:1;120:1;132:1;135:1;145:1;146:1;147:1;155:1;160:1;165:1;170:1;172:1;174:1;177:1;180:1;185:1;187:1;196:1;197:1;},CMRTTT
[2023-07-31 13:12:25],70,2,1,2,-1,{72:1;169:1;},CMHRTT
[2023-07-31 13:12:26],71,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:27],72,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:28],73,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:29],74,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:30],75,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:31],76,1,0,0,-1,{},HRTTTT
[2023-07-31 13:12:32],77,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:33],78,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:34],79,1,0,0,-1,{},HRTTTT
[2023-07-31 13:12:35],80,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:36],81,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:37],82,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:38],83,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:39],84,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:40],85,2,1,1,-1,{11:1;12:1;13:1;14:1;19:1;22:1;23:1;24:1;26:1;27:1;28:1;31:1;32:1;33:1;35:1;36:1;40:1;46:1;48:1;51:1;52:1;56:1;59:1;60:1;61:1;62:1;63:1;64:1;65:1;66:1;67:1;68:1;69:1;72:1;74:1;77:1;78:1;79:1;87:1;88:1;91:1;92:1;93:1;96:1;97:1;101:1;103:1;107:1;110:1;111:1;113:1;115:1;116:1;117:1;118:1;120:1;123:1;124:1;127:1;130:1;131:1;134:1;135:1;142:1;},HCMRTT
[2023-07-31 13:12:41],86,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:42],87,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:43],88,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:44],89,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:45],90,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:46],91,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:47],92,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:48],93,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:49],94,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:50],95,2,1,1,-1,{8:1;10:1;15:1;17:1;18:1;21:1;26:1;27:1;29:1;34:1;37:1;38:1;39:1;40:1;42:1;44:1;45:1;47:1;49:1;50:1;53:1;55:1;57:1;61:1;63:1;65:1;66:1;69:1;70:1;73:1;75:1;77:1;78:1;79:1;83:1;85:1;87:1;90:1;91:1;92:1;93:1;97:1;98:1;100:1;102:1;107:1;109:1;111:1;113:1;119:1;120:1;123:1;124:1;126:1;130:1;131:1;134:1;136:1;138:1;140:1;141:1;143:1;145:1;148:1;150:1;152:1;155:1;157:1;160:1;161:1;163:1;165:1;167:1;169:1;171:1;172:1;174:1;178:1;183:1;184:1;188:1;193:1;195:1;197:1;},CMRTTT
[2023-07-31 13:12:51],96,1,0,1,-1,{},RTTTTT
[2023-07-31 13:12:52],97,2,1,2,-1,{8:1;9:1;10:1;15:1;17:1;18:1;20:1;21:1;25:1;28:1;30:1;34:1;37:1;39:1;47:1;49:1;54:1;55:1;63:1;64:1;65:1;68:1;71:1;72:1;76:1;78:1;83:1;85:1;86:1;89:1;90:1;93:1;94:1;96:1;99:1;100:1;105:1;107:1;109:1;120:1;122:1;124:1;126:1;127:1;128:1;131:1;136:1;137:1;144:1;146:1;147:1;153:1;154:1;157:1;158:1;162:1;165:1;167:1;168:1;174:1;178:1;180:1;187:1;189:1;190:1;195:1;198:1;},CMRTTT
[2023-07-31 13:12:53],98,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:54],99,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:55],100,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:56],101,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:57],102,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:58],103,1,0,0,-1,{},RTTTTT
[2023-07-31 13:12:59],104,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:00],105,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:01],106,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:02],107,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:03],108,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:04],109,1,0,0,-1,{},HRTTTT
[2023-07-31 13:13:05],110,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:06],111,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:07],112,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:08],113,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:09],114,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:10],115,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:11],116,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:12],117,1,0,0,-1,{},HRTTTT
[2023-07-31 13:13:13],118,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:14],119,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:15],120,2,1,1,-1,{12:1;13:1;29:1;},CMRTTT
[2023-07-31 13:13:16],121,1,0,1,-1,{},HHRTTT
[2023-07-31 13:13:17],122,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:18],123,2,1,1,-1,{168:1;169:1;170:1;171:1;172:1;173:1;174:1;176:1;185:1;186:1;187:1;188:1;194:1;195:1;196:1;197:1;198:1;},CMRTTT
[2023-07-31 13:13:19],124,1,0,1,-1,{},RTTTTT
[2023-07-31 13:13:20],125,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:21],126,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:22],127,1,0,0,-1,{},HRTTTT
[2023-07-31 13:13:23],128,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:24],129,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:25],130,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:26],131,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:27],132,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:28],133,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:29],134,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:30],135,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:31],136,2,1,1,-1,{73:1;},CMRTTT
[2023-07-31 13:13:32],137,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:33],138,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:34],139,1,0,0,-1,{},HRTTTT
[2023-07-31 13:13:35],140,2,1,1,-1,{101:1;112:1;115:1;118:1;121:1;127:1;140:1;144:1;145:1;150:1;152:1;160:1;161:1;168:1;169:1;182:1;183:1;186:1;192:1;193:1;},CMRTTT
[2023-07-31 13:13:36],141,1,0,1,-1,{},RTTTTT
[2023-07-31 13:13:37],142,1,0,1,-1,{},RTTTTT
[2023-07-31 13:13:38],143,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:39],144,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:40],145,1,0,0,-1,{},HHHRTT
[2023-07-31 13:13:41],146,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:42],147,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:43],148,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:44],149,1,0,0,-1,{},HRTTTT
[2023-07-31 13:13:45],150,2,1,1,-1,{189:1;190:1;192:1;193:1;194:1;195:1;196:1;197:1;198:1;},CMRTTT
[2023-07-31 13:13:46],151,1,0,1,-1,{},HRTTTT
[2023-07-31 13:13:47],152,1,0,0,-1,{},HRTTTT
[2023-07-31 13:13:48],153,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:49],154,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:50],155,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:51],156,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:52],157,1,0,0,-1,{},HRTTTT
[2023-07-31 13:13:53],158,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:54],159,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:55],160,1,0,0,-1,{},RTTTTT
[2023-07-31 13:13:56],161,1,0,0,-1,{},RTTTTT
