TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 15:48:26],35,1,0,SLTS:RTTTTT
[2023-07-31 15:48:27],36,1,0,SLTS:HRTTTT
[2023-07-31 15:48:28],37,5,5,SLTS:CHCCCC
[2023-07-31 15:48:29],38,4,3,SLTS:CHCCRT
[2023-07-31 15:48:30],39,4,3,SLTS:CCCRTT
[2023-07-31 15:48:31],40,4,4,SLTS:CHCCCE
[2023-07-31 15:48:32],41,1,0,SLTS:HRTTTT
[2023-07-31 15:48:33],42,1,0,SLTS:RTTTTT
[2023-07-31 15:48:34],43,4,4,SLTS:CCCHCE
[2023-07-31 15:48:35],44,1,0,SLTS:RTTTTT
[2023-07-31 15:48:36],45,3,2,SLTS:CCRTTT
[2023-07-31 15:48:37],46,3,2,SLTS:CCRTTT
[2023-07-31 15:48:38],47,2,1,SLTS:CRTTTT
[2023-07-31 15:48:39],48,5,4,SLTS:CCCHCR
[2023-07-31 15:48:40],49,2,1,SLTS:CRTTTT
[2023-07-31 15:48:41],50,3,3,SLTS:HHHCCC
[2023-07-31 15:48:42],51,3,2,SLTS:CCRTTT
[2023-07-31 15:48:43],52,2,1,SLTS:CRTTTT
[2023-07-31 15:48:44],53,5,5,SLTS:CHCCCC
[2023-07-31 15:48:45],54,1,0,SLTS:RTTTTT
[2023-07-31 15:48:46],55,4,3,SLTS:CCCHRT
[2023-07-31 15:48:47],56,1,0,SLTS:HRTTTT
[2023-07-31 15:48:48],57,3,3,SLTS:CHCCHE
[2023-07-31 15:48:49],58,1,0,SLTS:RTTTTT
[2023-07-31 15:48:50],59,5,5,SLTS:CCHCCC
[2023-07-31 15:48:51],60,1,0,SLTS:RTTTTT
[2023-07-31 15:48:52],61,2,1,SLTS:CRTTTT
[2023-07-31 15:48:53],62,2,1,SLTS:CRTTTT
[2023-07-31 15:48:54],63,1,0,SLTS:HHRTTT
[2023-07-31 15:48:55],64,1,0,SLTS:RTTTTT
[2023-07-31 15:48:56],65,5,5,SLTS:CCCCHC
[2023-07-31 15:48:57],66,2,2,SLTS:CCHHHE
[2023-07-31 15:48:58],67,1,0,SLTS:RTTTTT
[2023-07-31 15:48:59],68,2,1,SLTS:CRTTTT
[2023-07-31 15:49:00],69,1,0,SLTS:RTTTTT
[2023-07-31 15:49:01],70,5,5,SLTS:CHCCCC
[2023-07-31 15:49:02],71,4,4,SLTS:CHHCCC
[2023-07-31 15:49:03],72,3,2,SLTS:CCHRTT
[2023-07-31 15:49:04],73,3,2,SLTS:CCRTTT
[2023-07-31 15:49:05],74,1,0,SLTS:RTTTTT
[2023-07-31 15:49:06],75,5,5,SLTS:CCCHCC
[2023-07-31 15:49:07],76,1,0,SLTS:RTTTTT
[2023-07-31 15:49:08],77,6,6,SLTS:CCCCCC
[2023-07-31 15:49:09],78,3,2,SLTS:CCRTTT
[2023-07-31 15:49:10],79,1,0,SLTS:RTTTTT
[2023-07-31 15:49:11],80,3,2,SLTS:CCRTTT
[2023-07-31 15:49:12],81,1,0,SLTS:RTTTTT
[2023-07-31 15:49:13],82,3,2,SLTS:CCRTTT
[2023-07-31 15:49:14],83,3,2,SLTS:CCRTTT
[2023-07-31 15:49:15],84,3,2,SLTS:CCRTTT
[2023-07-31 15:49:16],85,3,2,SLTS:CHHHCR
[2023-07-31 15:49:17],86,3,2,SLTS:CCRTTT
[2023-07-31 15:49:18],87,2,1,SLTS:CRTTTT
[2023-07-31 15:49:19],88,5,5,SLTS:CHCCCC
[2023-07-31 15:49:20],89,3,2,SLTS:CHCRTT
[2023-07-31 15:49:21],90,5,5,SLTS:CHCCCC
[2023-07-31 15:49:22],91,5,5,SLTS:HCCCCC
[2023-07-31 15:49:23],92,6,5,SLTS:CCCCCR
[2023-07-31 15:49:24],93,6,5,SLTS:CCCCCR
[2023-07-31 15:49:25],94,5,4,SLTS:CHCCCR
[2023-07-31 15:49:26],95,3,2,SLTS:CCRTTT
[2023-07-31 15:49:27],96,3,3,SLTS:CCCHHE
[2023-07-31 15:49:28],97,3,2,SLTS:CCRTTT
[2023-07-31 15:49:29],98,4,4,SLTS:CCCHCE
[2023-07-31 15:49:30],99,2,2,SLTS:HHHHCC
[2023-07-31 15:49:31],100,1,0,SLTS:RTTTTT
[2023-07-31 15:49:32],101,1,0,SLTS:RTTTTT
[2023-07-31 15:49:33],102,6,5,SLTS:CCCCCR
[2023-07-31 15:49:34],103,3,2,SLTS:CCRTTT
[2023-07-31 15:49:35],104,1,0,SLTS:RTTTTT
[2023-07-31 15:49:36],105,2,1,SLTS:CRTTTT
[2023-07-31 15:49:37],106,4,4,SLTS:CCHHCC
[2023-07-31 15:49:38],107,1,0,SLTS:RTTTTT
[2023-07-31 15:49:39],108,3,2,SLTS:CCRTTT
[2023-07-31 15:49:40],109,6,6,SLTS:CCCCCC
[2023-07-31 15:49:41],110,1,0,SLTS:RTTTTT
[2023-07-31 15:49:42],111,2,1,SLTS:CRTTTT
[2023-07-31 15:49:43],112,4,4,SLTS:CHCHCC
[2023-07-31 15:49:44],113,1,0,SLTS:RTTTTT
[2023-07-31 15:49:45],114,3,2,SLTS:CCHHRT
[2023-07-31 15:49:46],115,1,0,SLTS:RTTTTT
[2023-07-31 15:49:47],116,3,2,SLTS:CCRTTT
[2023-07-31 15:49:48],117,5,5,SLTS:CCCCCE
[2023-07-31 15:49:49],118,5,4,SLTS:CCCHCR
[2023-07-31 15:49:50],119,2,1,SLTS:CRTTTT
[2023-07-31 15:49:51],120,2,1,SLTS:CHRTTT
[2023-07-31 15:49:52],121,4,4,SLTS:CCHHCC
[2023-07-31 15:49:53],122,2,1,SLTS:CRTTTT
[2023-07-31 15:49:54],123,4,4,SLTS:CCHCHC
[2023-07-31 15:49:55],124,2,1,SLTS:CRTTTT
[2023-07-31 15:49:56],125,3,2,SLTS:CCRTTT
[2023-07-31 15:49:57],126,3,2,SLTS:CCHRTT
[2023-07-31 15:49:58],127,5,5,SLTS:CHCCCC
[2023-07-31 15:49:59],128,1,0,SLTS:RTTTTT
[2023-07-31 15:50:00],129,2,1,SLTS:CRTTTT
