TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 12:58:11],60,1,0,SLTS:RTTTTT
[2023-07-31 12:58:12],61,2,1,SLTS:CRTTTT
[2023-07-31 12:58:13],62,1,0,SLTS:RTTTTT
[2023-07-31 12:58:14],63,2,2,SLTS:HHCHHC
[2023-07-31 12:58:15],64,2,1,SLTS:CRTTTT
[2023-07-31 12:58:16],65,1,0,SLTS:HRTTTT
[2023-07-31 12:58:17],66,1,0,SLTS:RTTTTT
[2023-07-31 12:58:18],67,1,0,SLTS:RTTTTT
[2023-07-31 12:58:19],68,1,0,SLTS:RTTTTT
[2023-07-31 12:58:20],69,1,0,SLTS:HHHHRT
[2023-07-31 12:58:21],70,1,0,SLTS:RTTTTT
[2023-07-31 12:58:22],71,1,0,SLTS:RTTTTT
[2023-07-31 12:58:23],72,2,1,SLTS:CHHRTT
[2023-07-31 12:58:24],73,1,0,SLTS:RTTTTT
[2023-07-31 12:58:25],74,1,0,SLTS:RTTTTT
[2023-07-31 12:58:26],75,1,0,SLTS:RTTTTT
[2023-07-31 12:58:27],76,2,1,SLTS:CRTTTT
[2023-07-31 12:58:28],77,1,0,SLTS:RTTTTT
[2023-07-31 12:58:29],78,3,2,SLTS:CCRTTT
[2023-07-31 12:58:30],79,0,0,SLTS:HHHHHE
[2023-07-31 12:58:31],80,1,0,SLTS:RTTTTT
[2023-07-31 12:58:32],81,1,0,SLTS:HHRTTT
[2023-07-31 12:58:33],82,1,0,SLTS:RTTTTT
[2023-07-31 12:58:34],83,1,0,SLTS:RTTTTT
[2023-07-31 12:58:35],84,1,0,SLTS:RTTTTT
[2023-07-31 12:58:36],85,1,0,SLTS:RTTTTT
[2023-07-31 12:58:37],86,1,0,SLTS:RTTTTT
[2023-07-31 12:58:38],87,2,1,SLTS:CRTTTT
[2023-07-31 12:58:39],88,1,0,SLTS:RTTTTT
[2023-07-31 12:58:40],89,1,0,SLTS:RTTTTT
[2023-07-31 12:58:41],90,2,2,SLTS:CHHHHC
[2023-07-31 12:58:42],91,1,0,SLTS:RTTTTT
[2023-07-31 12:58:43],92,1,0,SLTS:RTTTTT
[2023-07-31 12:58:44],93,1,0,SLTS:RTTTTT
[2023-07-31 12:58:45],94,1,0,SLTS:RTTTTT
[2023-07-31 12:58:46],95,1,0,SLTS:RTTTTT
[2023-07-31 12:58:47],96,1,0,SLTS:HRTTTT
[2023-07-31 12:58:48],97,1,0,SLTS:RTTTTT
[2023-07-31 12:58:49],98,3,2,SLTS:CHHCRT
[2023-07-31 12:58:50],99,1,0,SLTS:RTTTTT
[2023-07-31 12:58:51],100,1,0,SLTS:RTTTTT
[2023-07-31 12:58:52],101,0,0,SLTS:HHHHHE
[2023-07-31 12:58:53],102,1,0,SLTS:RTTTTT
[2023-07-31 12:58:54],103,1,0,SLTS:RTTTTT
[2023-07-31 12:58:55],104,1,0,SLTS:RTTTTT
[2023-07-31 12:58:56],105,2,1,SLTS:CRTTTT
[2023-07-31 12:58:57],106,1,0,SLTS:HHRTTT
[2023-07-31 12:58:58],107,1,0,SLTS:RTTTTT
[2023-07-31 12:58:59],108,1,1,SLTS:CHHHHE
[2023-07-31 12:59:00],109,1,0,SLTS:RTTTTT
[2023-07-31 12:59:01],110,1,0,SLTS:RTTTTT
[2023-07-31 12:59:02],111,1,0,SLTS:RTTTTT
[2023-07-31 12:59:03],112,1,0,SLTS:RTTTTT
[2023-07-31 12:59:04],113,1,0,SLTS:RTTTTT
[2023-07-31 12:59:05],114,1,0,SLTS:RTTTTT
[2023-07-31 12:59:06],115,1,0,SLTS:RTTTTT
[2023-07-31 12:59:07],116,2,1,SLTS:CRTTTT
[2023-07-31 12:59:08],117,1,0,SLTS:RTTTTT
[2023-07-31 12:59:09],118,1,0,SLTS:RTTTTT
[2023-07-31 12:59:10],119,1,0,SLTS:HHRTTT
[2023-07-31 12:59:11],120,1,0,SLTS:RTTTTT
[2023-07-31 12:59:12],121,1,0,SLTS:RTTTTT
[2023-07-31 12:59:13],122,1,0,SLTS:RTTTTT
[2023-07-31 12:59:14],123,1,0,SLTS:RTTTTT
[2023-07-31 12:59:15],124,1,0,SLTS:RTTTTT
[2023-07-31 12:59:16],125,1,0,SLTS:RTTTTT
[2023-07-31 12:59:17],126,1,0,SLTS:RTTTTT
[2023-07-31 12:59:18],127,1,0,SLTS:RTTTTT
