TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 14:00:52],97,1,0,SLTS:RTTTTT
[2023-07-31 14:00:53],98,1,0,SLTS:RTTTTT
[2023-07-31 14:00:54],99,1,0,SLTS:RTTTTT
[2023-07-31 14:00:55],100,2,1,SLTS:HHCRTT
[2023-07-31 14:00:56],101,2,1,SLTS:CRTTTT
[2023-07-31 14:00:57],102,1,0,SLTS:RTTTTT
[2023-07-31 14:00:58],103,1,0,SLTS:RTTTTT
[2023-07-31 14:00:59],104,3,2,SLTS:CCRTTT
[2023-07-31 14:01:00],105,3,2,SLTS:CCHRTT
[2023-07-31 14:01:01],106,1,0,SLTS:RTTTTT
[2023-07-31 14:01:02],107,1,0,SLTS:RTTTTT
[2023-07-31 14:01:03],108,1,0,SLTS:RTTTTT
[2023-07-31 14:01:04],109,1,0,SLTS:RTTTTT
[2023-07-31 14:01:05],110,1,0,SLTS:RTTTTT
[2023-07-31 14:01:06],111,2,1,SLTS:CRTTTT
[2023-07-31 14:01:07],112,2,1,SLTS:HCRTTT
[2023-07-31 14:01:08],113,1,0,SLTS:RTTTTT
[2023-07-31 14:01:09],114,2,1,SLTS:HHCRTT
[2023-07-31 14:01:10],115,1,0,SLTS:RTTTTT
[2023-07-31 14:01:11],116,1,0,SLTS:RTTTTT
[2023-07-31 14:01:12],117,1,0,SLTS:HHRTTT
[2023-07-31 14:01:13],118,4,4,SLTS:HCHCCC
[2023-07-31 14:01:14],119,1,0,SLTS:RTTTTT
[2023-07-31 14:01:15],120,1,0,SLTS:RTTTTT
[2023-07-31 14:01:16],121,1,0,SLTS:RTTTTT
[2023-07-31 14:01:17],122,1,0,SLTS:RTTTTT
[2023-07-31 14:01:18],123,1,0,SLTS:RTTTTT
[2023-07-31 14:01:19],124,1,0,SLTS:RTTTTT
[2023-07-31 14:01:20],125,1,0,SLTS:RTTTTT
[2023-07-31 14:01:21],126,1,0,SLTS:RTTTTT
[2023-07-31 14:01:22],127,1,0,SLTS:RTTTTT
[2023-07-31 14:01:23],128,1,0,SLTS:RTTTTT
[2023-07-31 14:01:24],129,1,0,SLTS:RTTTTT
[2023-07-31 14:01:25],130,1,0,SLTS:RTTTTT
[2023-07-31 14:01:26],131,1,0,SLTS:HHRTTT
[2023-07-31 14:01:27],132,1,0,SLTS:RTTTTT
[2023-07-31 14:01:28],133,1,0,SLTS:RTTTTT
