TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-08-08 15:09:43],34,4,3,SLTS:CHCHCR
[2023-08-08 15:09:44],35,1,0,SLTS:RTTTTT
[2023-08-08 15:09:45],36,1,0,SLTS:RTTTTT
[2023-08-08 15:09:46],37,3,2,SLTS:HCCRTT
[2023-08-08 15:09:47],38,1,0,SLTS:RTTTTT
[2023-08-08 15:09:48],39,1,0,SLTS:RTTTTT
[2023-08-08 15:09:49],40,2,1,SLTS:CRTTTT
[2023-08-08 15:09:50],41,1,0,SLTS:RTTTTT
[2023-08-08 15:09:51],42,1,0,SLTS:HHRTTT
[2023-08-08 15:09:52],43,1,0,SLTS:RTTTTT
[2023-08-08 15:09:53],44,3,2,SLTS:HCCRTT
[2023-08-08 15:09:54],45,2,1,SLTS:CHRTTT
[2023-08-08 15:09:55],46,1,0,SLTS:RTTTTT
[2023-08-08 15:09:56],47,1,0,SLTS:RTTTTT
[2023-08-08 15:09:57],48,2,1,SLTS:HCRTTT
[2023-08-08 15:09:58],49,1,0,SLTS:HRTTTT
[2023-08-08 15:09:59],50,1,0,SLTS:HRTTTT
[2023-08-08 15:10:00],51,2,2,SLTS:CHCHHE
[2023-08-08 15:10:01],52,1,0,SLTS:RTTTTT
[2023-08-08 15:10:02],53,1,0,SLTS:RTTTTT
[2023-08-08 15:10:03],54,1,0,SLTS:RTTTTT
[2023-08-08 15:10:04],55,2,1,SLTS:CHRTTT
[2023-08-08 15:10:05],56,1,0,SLTS:RTTTTT
[2023-08-08 15:10:06],57,1,0,SLTS:RTTTTT
[2023-08-08 15:10:07],58,1,0,SLTS:RTTTTT
[2023-08-08 15:10:08],59,1,0,SLTS:RTTTTT
[2023-08-08 15:10:09],60,3,2,SLTS:CHCRTT
[2023-08-08 15:10:10],61,2,1,SLTS:CRTTTT
[2023-08-08 15:10:11],62,1,0,SLTS:RTTTTT
[2023-08-08 15:10:12],63,1,0,SLTS:RTTTTT
[2023-08-08 15:10:13],64,1,0,SLTS:RTTTTT
[2023-08-08 15:10:14],65,1,0,SLTS:RTTTTT
[2023-08-08 15:10:15],66,1,0,SLTS:RTTTTT
[2023-08-08 15:10:16],67,2,1,SLTS:CRTTTT
[2023-08-08 15:10:17],68,1,0,SLTS:RTTTTT
[2023-08-08 15:10:18],69,1,0,SLTS:RTTTTT
[2023-08-08 15:10:19],70,3,2,SLTS:CCRTTT
[2023-08-08 15:10:20],71,1,0,SLTS:HHRTTT
[2023-08-08 15:10:21],72,2,1,SLTS:HCRTTT
[2023-08-08 15:10:22],73,1,0,SLTS:RTTTTT
[2023-08-08 15:10:23],74,1,0,SLTS:RTTTTT
[2023-08-08 15:10:24],75,1,0,SLTS:RTTTTT
[2023-08-08 15:10:25],76,1,0,SLTS:RTTTTT
[2023-08-08 15:10:26],77,1,0,SLTS:RTTTTT
[2023-08-08 15:10:27],78,2,1,SLTS:HCHRTT
[2023-08-08 15:10:28],79,2,1,SLTS:CRTTTT
[2023-08-08 15:10:29],80,1,0,SLTS:RTTTTT
[2023-08-08 15:10:30],81,1,0,SLTS:RTTTTT
[2023-08-08 15:10:31],82,1,0,SLTS:RTTTTT
[2023-08-08 15:10:32],83,1,0,SLTS:HRTTTT
[2023-08-08 15:10:33],84,1,0,SLTS:RTTTTT
[2023-08-08 15:10:34],85,1,0,SLTS:RTTTTT
[2023-08-08 15:10:35],86,1,0,SLTS:HHHRTT
[2023-08-08 15:10:36],87,2,1,SLTS:CRTTTT
[2023-08-08 15:10:37],88,1,0,SLTS:RTTTTT
[2023-08-08 15:10:38],89,1,0,SLTS:RTTTTT
[2023-08-08 15:10:39],90,2,1,SLTS:CRTTTT
[2023-08-08 15:10:40],91,3,2,SLTS:CHCHRT
[2023-08-08 15:10:41],92,1,0,SLTS:RTTTTT
[2023-08-08 15:10:42],93,3,2,SLTS:CHCHRT
[2023-08-08 15:10:43],94,2,1,SLTS:CRTTTT
[2023-08-08 15:10:44],95,1,0,SLTS:HRTTTT
[2023-08-08 15:10:45],96,1,0,SLTS:RTTTTT
[2023-08-08 15:10:46],97,1,0,SLTS:RTTTTT
[2023-08-08 15:10:47],98,1,0,SLTS:RTTTTT
[2023-08-08 15:10:48],99,1,0,SLTS:RTTTTT
[2023-08-08 15:10:49],100,3,2,SLTS:CCRTTT
[2023-08-08 15:10:50],101,1,0,SLTS:HRTTTT
[2023-08-08 15:10:51],102,1,0,SLTS:RTTTTT
[2023-08-08 15:10:52],103,3,2,SLTS:CCHRTT
[2023-08-08 15:10:53],104,1,0,SLTS:RTTTTT
[2023-08-08 15:10:54],105,1,0,SLTS:RTTTTT
[2023-08-08 15:10:55],106,1,0,SLTS:RTTTTT
[2023-08-08 15:10:56],107,1,0,SLTS:RTTTTT
[2023-08-08 15:10:57],108,1,0,SLTS:RTTTTT
[2023-08-08 15:10:58],109,1,0,SLTS:RTTTTT
[2023-08-08 15:10:59],110,1,0,SLTS:RTTTTT
[2023-08-08 15:11:00],111,1,0,SLTS:RTTTTT
[2023-08-08 15:11:01],112,1,0,SLTS:RTTTTT
[2023-08-08 15:11:02],113,3,2,SLTS:CCRTTT
[2023-08-08 15:11:03],114,2,1,SLTS:CRTTTT
[2023-08-08 15:11:04],115,1,0,SLTS:RTTTTT
[2023-08-08 15:11:05],116,1,0,SLTS:RTTTTT
[2023-08-08 15:11:06],117,1,0,SLTS:RTTTTT
[2023-08-08 15:11:07],118,1,0,SLTS:HRTTTT
[2023-08-08 15:11:08],119,1,0,SLTS:RTTTTT
[2023-08-08 15:11:09],120,1,0,SLTS:RTTTTT
[2023-08-08 15:11:10],121,1,0,SLTS:HRTTTT
[2023-08-08 15:11:11],122,2,1,SLTS:CRTTTT
[2023-08-08 15:11:12],123,1,0,SLTS:RTTTTT
[2023-08-08 15:11:13],124,1,0,SLTS:HRTTTT
[2023-08-08 15:11:14],125,2,1,SLTS:CRTTTT
[2023-08-08 15:11:15],126,1,0,SLTS:RTTTTT
[2023-08-08 15:11:16],127,1,0,SLTS:RTTTTT
[2023-08-08 15:11:17],128,2,1,SLTS:CRTTTT
[2023-08-08 15:11:18],129,1,0,SLTS:RTTTTT
[2023-08-08 15:11:19],130,1,0,SLTS:RTTTTT
[2023-08-08 15:11:20],131,1,0,SLTS:RTTTTT
[2023-08-08 15:11:21],132,1,0,SLTS:RTTTTT
[2023-08-08 15:11:22],133,1,0,SLTS:RTTTTT
[2023-08-08 15:11:23],134,2,1,SLTS:CHRTTT
[2023-08-08 15:11:24],135,3,2,SLTS:CCHRTT
[2023-08-08 15:11:25],136,1,0,SLTS:RTTTTT
